날짜,KOSPI,의약품,전기전자,비금속광물,통신업,음식료품,종이목재,서비스업,전기가스업,운수장비,보험,의료정밀,섬유의복,금융업,증권,운수창고,유통업,철강금속,화학,건설업,기계
20220706,229201,0.5383439934373606,0.5612607900782713,0.6095738055417508,0.10735736390327502,0.8699934073224171,1.0,0.535715468782713,0.34749871516991404,0.6362655283652536,0.7875136779720147,0.8013930949587338,0.8719251949555575,0.7305718804486565,0.7001454176433529,0.8810504109060096,0.6635870290505415,0.722894215281521,0.5654085509392989,0.7361641505441657,0.5737500203028447
20220705,234178,0.46059047361867367,0.4874403191779204,0.5720526680391349,0.09634204596110449,0.7640263110007264,0.9333180373202734,0.46269285860432396,0.32630701344863766,0.5732407821980892,0.7229109196960906,0.7010298531331398,0.8662126801628092,0.6644214665944532,0.6629998011031223,0.8263905420399189,0.5862436228249177,0.6940965153549266,0.5057370786307803,0.686357350411437,0.450961443453767
20220704,230034,0.5045584778314212,0.469946275248047,0.5396702709862304,0.10103916371178398,0.8088283311232436,0.9737128948009328,0.47544212444829614,0.4101762537358371,0.5500891001740387,0.7231401475956565,0.6854732305768394,0.8882207580147419,0.6808379849509771,0.6848690945338481,0.8212578367145233,0.6087552799854559,0.6947058297220619,0.5170555988949511,0.6791962317452672,0.4165323200421094
20220701,230542,0.43867220981248,0.46239932211341106,0.5097875250094939,0.10048339139174675,0.7685211306794018,0.8971755198742937,0.4816345967168708,0.3486695236391195,0.5712051299214369,0.6870310368364465,0.6013058789853187,0.8495012447783774,0.6579512995801191,0.6712572379269889,0.8250270888246714,0.6017791810299842,0.6723698923956449,0.5264665528631366,0.6628283150047171,0.36315368830402095
20220630,233264,0.4629649804744371,0.4743398176507856,0.5511468132149395,0.10012726370005173,0.7742920600413514,0.8912652980762652,0.46160806629049467,0.3296683265839546,0.5768654522100145,0.683693938280804,0.6661831753653051,0.821554771270662,0.6702407977052514,0.6890739287691695,0.8087686585980227,0.592612839306659,0.6682957717676878,0.5333545435065562,0.6741143079972837,0.4296729158692929
20220629,237799,0.4294127325831305,0.4824757504065731,0.5309933950208798,0.09409555995752808,0.7011148698243028,0.8200516784126899,0.4473630637625823,0.2853414668626131,0.5419091799790556,0.6560449622641329,0.6111562910974562,0.7800461331613094,0.6416743937623881,0.6586796295307614,0.7903905198443326,0.5746622968526511,0.6193525653574949,0.5396717132348309,0.667081471576645,0.42111656721883195
20220628,242209,0.39976968890384934,0.44503383102011407,0.5115146134823598,0.08569489765540192,0.6544585358158543,0.7791116060075578,0.42409330024752445,0.27436473400622186,0.5128467516115836,0.6215566625130178,0.5771784973118028,0.7655075907757701,0.6082614293782616,0.6381687142598115,0.7634210017197727,0.5349998755421004,0.6032901082179787,0.5159877517398238,0.6748571410662184,0.3705747012090015
20220627,240192,0.4343742339352261,0.4508376945811785,0.536420410422715,0.08682131043223754,0.6925272418360229,0.7778608318172986,0.426557928911381,0.2953708552919574,0.5340543292508293,0.5974397555814974,0.5829820415625702,0.7551796192601605,0.6198514299248081,0.6499582000129595,0.7948658740099062,0.558983899251942,0.6142126079699162,0.5042360625972472,0.7153503705821794,0.46647987971042415
20220624,236660,0.4603677514919089,0.4461256940613685,0.5359630883033633,0.09229127607751417,0.7082148524276706,0.8041674750075392,0.4194783335785661,0.31797642830950545,0.5462643163622907,0.549938201363565,0.5542470826508334,0.7463025564825596,0.6147853212871248,0.6546921651349765,0.8055423066912188,0.5597870613789195,0.6225258073892908,0.49319560230006376,0.71453047489304,0.45742793768365386
20220623,231432,0.49177762304065764,0.49531439779467945,0.6084318110607023,0.09984887113644089,0.773149582738875,0.8909185913541631,0.44705447550988686,0.3737383453153862,0.628462366339217,0.6073169325833465,0.6421429679496775,0.8002094353600583,0.6802911654736064,0.6932576820903357,0.9065525100918046,0.6202712503283212,0.6721897960039456,0.4995552320945077,0.7667065296006105,0.5640813581678632
20220622,234281,0.4249880506258932,0.39547835154456545,0.5326219756560797,0.09140782260261929,0.6936163971934048,0.8237088467106335,0.41884704453181076,0.44127944794439466,0.5379713882255088,0.5462949722859314,0.5839234019914734,0.7680301772897649,0.6100068925314219,0.6498108702205924,0.8231754962641304,0.5571213433147346,0.6686567906544194,0.4470549790985451,0.7374033566726291,0.46605088888016777
20220621,240893,0.4023131021225821,0.40074626676367875,0.5221009819659821,0.08277715618237405,0.5743361724543821,0.8077553808434028,0.4023116203605731,0.29110937693898675,0.5114255326409356,0.4805718601276934,0.561719412366462,0.7682589017548073,0.5429472427332387,0.6414505383900192,0.7731083663617195,0.5065306508472911,0.5996642105735577,0.4158706503178399,0.7155095452190648,0.570054384460204
20220620,239103,0.4524102769619811,0.43019952923944316,0.5323225103689366,0.08908526947735299,0.5808345809470117,0.828479983341353,0.41822407460049504,0.34686250333215596,0.526785144001275,0.4917011278925507,0.6619999429888135,0.8246479834042354,0.5880257719087623,0.6637859640964948,0.794207326982207,0.5637934610808226,0.6653911070874392,0.435821858586516,0.7637419266532265,0.6786921640688606
20220617,244093,0.4010197432502933,0.3981144110676442,0.49736297495385906,0.08058992427027065,0.5187947271967452,0.80128743775628,0.4080815521088961,0.3350977759232856,0.5012770116998206,0.4033559732650318,0.6408252190613304,0.7720577520807469,0.555552364078902,0.6353834685341816,0.7338043607791798,0.4857637803950843,0.6636062856444835,0.4107550748593295,0.7423653189190976,0.7437413800237285
20220616,245141,0.4383711470074272,0.40973026288967507,0.5430883812259233,0.08165779539462495,0.5121620311421733,0.8350924876291472,0.4175237141693774,0.36144434439948725,0.5147718867654676,0.4122187554968135,0.8084551568974554,0.7754081005322929,0.5545614916277628,0.6635908290210982,0.7638041757123777,0.5133172421661569,0.6396250951249616,0.4210093717512896,0.7797283913832399,0.7297556244181891
20220615,244738,0.41564142088850353,0.3579471689360556,0.5359733853566895,0.08905072730128774,0.5204668932451355,0.8257627636115399,0.3865184132980982,0.37892887831520006,0.5049585330171689,0.4059702405002237,0.8217002657350521,0.7586677096481514,0.5412925040923793,0.6490049097994471,0.7981874480704299,0.48287158341785985,0.6875660211646208,0.40424403353514593,0.7823696736853839,0.7922972225822078
20220614,249297,0.36242676319203215,0.28534682959713575,0.46169079397899404,0.08104816090594927,0.3631356874025684,0.7464777263880995,0.3456264656513056,0.33288702026472916,0.4503101373698968,0.30927891812635,0.7125506860063329,0.7136442165164505,0.4632537847049156,0.5753071663407302,0.6646722664610902,0.44188779822739943,0.6158637843365227,0.37189640500193144,0.7547349802343956,0.7157385402514596
20220613,250451,0.37700125333097656,0.24969357368681888,0.3836454447710611,0.07859415134427503,0.3132548511960218,0.7312512892240899,0.3464454021641865,0.2812967687146912,0.4223926970765599,0.28586480277402737,0.7195041477015982,0.709947074635259,0.46168719617741405,0.561653174546818,0.6653737103878663,0.43381140549955854,0.5421802314174757,0.3483644862311984,0.7235681356055711,0.5982637813294658
20220610,259587,0.3600873392135455,0.21973755293051522,0.3759087489146413,0.07022665357078764,0.2681526232845486,0.6399558293566483,0.36538985946438796,0.21179891489209557,0.3672374552477653,0.27208778186682836,0.6270627410894738,0.6741601124352512,0.4326612616066621,0.5168095595305121,0.597603017358429,0.4122247816237061,0.5349052686739693,0.31010836441890777,0.7374486182772285,0.5677625609021866
20220609,262544,0.33079748662711883,0.15967455952701126,0.3764458242025148,0.067777058222146,0.21275274352984308,0.6222769953560787,0.35222428734401445,0.19178031961805053,0.32788549503206466,0.25293420337171524,0.6034175118260583,0.6518481681308025,0.4571073346472865,0.48043725450615804,0.5773447128534597,0.455030911543717,0.5085221074272763,0.26699280985538787,0.7607284327947538,0.6154837036212748
20220608,262615,0.3447499268274683,0.17476245928018996,0.35839564472828234,0.07693591493032051,0.1766381966943915,0.5917031191573145,0.34602106962364165,0.1860126846816066,0.3059103999324444,0.26215244327801424,0.5846218509526846,0.564012335974709,0.42012497059930265,0.4715188897193391,0.569499926066005,0.4011077701277712,0.5432289231212601,0.2207360880588658,0.7693108879489562,0.6467906896991602
20220607,262634,0.35381565221283195,0.1604446666161281,0.32622265613266266,0.0732447825049575,0.15425371980817815,0.5699530890218982,0.3390751848855551,0.16852777558571863,0.2815892062859553,0.2537543503024786,0.603291200804279,0.5515609891977064,0.4023352990543414,0.4418382416200973,0.5346287827729872,0.39561583498125485,0.5137987236950317,0.2018513521607136,0.7244135297120949,0.5373272347251845
20220603,267065,0.3559026123510469,0.16710278325436967,0.3218244034395352,0.06808000326074556,0.14603454180669306,0.5792152459835549,0.33248354669113234,0.13413541603386236,0.2867868755949834,0.2392072323742993,0.6298797179817894,0.5466215453999471,0.3888214693018748,0.4363127705887496,0.561691300315857,0.4312488435879598,0.4736029024602906,0.19794098372072932,0.7157793920747227,0.5196268213409456
20220602,265899,0.3551125544082505,0.20547650599301148,0.3748832450421087,0.06542571092619207,0.20596894960383327,0.5918182152690958,0.3627562216679019,0.12925288554154624,0.2942700194300589,0.2544993147012291,0.6651704677989474,0.5627652278469051,0.41497192893402346,0.48270856817528907,0.5721327076786775,0.4180832454679393,0.47416239415160844,0.23136674407209945,0.7020220068833122,0.49494404612278053
20220531,268590,0.3714020969937035,0.18424297269864143,0.3558619372018579,0.06604067998676502,0.1796986911511982,0.5798801652490799,0.3583177868681766,0.12282874377137865,0.28489128674298647,0.2742103623958845,0.6650742546838,0.5904944972392999,0.413323633289304,0.4785249585778327,0.6494952327209995,0.401821104863086,0.46958427972540595,0.218828685097204,0.6870790135174522,0.5252689589193222
20220530,266966,0.36803680013718565,0.18696138149430652,0.38950694419221454,0.06499792907825866,0.20384162986976495,0.6004750311074054,0.34897464733719175,0.12726872439691417,0.27354612147389723,0.28843862002954856,0.6175419030858245,0.5819285941003124,0.41544085223077487,0.47392265780176535,0.6851301923745481,0.42114764755044676,0.46547991221672946,0.23526104131942305,0.6704578528461979,0.5366442524409756
20220527,263805,0.37771827364084887,0.21357452776824282,0.40972244005476033,0.07152845624445267,0.2328335818759366,0.6320557200725814,0.3550409692808524,0.1566152798871765,0.3335693029609581,0.38246513102938695,0.6554487833028508,0.6167651800567834,0.4539364625687272,0.4920018846872406,0.7163740123788662,0.45791103267523403,0.5191226969010161,0.2602661875829346,0.7152153632697505,0.6239722886001866
20220526,261245,0.40842642593003253,0.24620507530263125,0.4592105562471638,0.07900999329773709,0.287576475569141,0.6604061353884001,0.374488842059885,0.17327883223542373,0.36861650790648115,0.44478010113111766,0.684868980813325,0.6214769819921795,0.4867187117647298,0.510973454013056,0.736260850013917,0.48297496251263694,0.5794568578600143,0.27486445620670963,0.7363414987853801,0.6325530882666492
20220525,261722,0.38862716003044007,0.2561457765052122,0.4753671001713691,0.07753293681728976,0.31349856204575755,0.6620428595530874,0.3618986772413185,0.1686226918996947,0.363226107625773,0.43247685106568934,0.7027543897327546,0.6344387728381637,0.49500374591947893,0.4911201887617652,0.788082382444445,0.4701401952733433,0.5900684530367599,0.2881316705189625,0.7346963340176048,0.6635732352338604
20220524,260587,0.3892209322166085,0.2751557459306857,0.5047946124570784,0.07916146273899358,0.3230401481906737,0.6618647885139919,0.3602201270516384,0.17852300711202518,0.3641796423087771,0.44943110017814614,0.7786014332687023,0.6335653369937994,0.49455755545603086,0.5016163176873888,0.7756620683470332,0.47739212928184727,0.6033373710420389,0.2882228637147777,0.7503503023863568,0.6412395594521771
20220523,264738,0.36580814129551986,0.23991209789027423,0.4737798699903881,0.07900759645518793,0.3049972354553012,0.621404217451055,0.3397893846742531,0.1501257835205161,0.35318346141629053,0.4783123608790616,0.6603715191336774,0.6055839004867605,0.4790520641831788,0.4806983483205015,0.7136831040442215,0.41441486467262956,0.5717421900106954,0.2600548557735973,0.7422031900491467,0.6307265086849436
20220520,263929,0.3766195569506965,0.2642976213534727,0.5085039411920773,0.07912954678856224,0.31046724199590203,0.6331882542973188,0.34990234091799555,0.13621601105726633,0.36678850025671905,0.4761195440093491,0.6755660172108517,0.5976618563468539,0.5086909736832348,0.4876768133965451,0.7690071365995095,0.42270357710441187,0.5819108117786527,0.2754923107095839,0.7122492608382024,0.5333533115288067
20220519,259234,0.43211237783983014,0.3217201613772578,0.5085996392589716,0.07673177535052447,0.3720658350982351,0.6656511715850826,0.3685987583468504,0.1545988723788123,0.40280292552963326,0.5067269190626817,0.7353236424626992,0.6028495074899679,0.5200612855094879,0.5226445310589095,0.8039558814275443,0.46717468845794063,0.5759835744932122,0.2959937572134884,0.7353690811019834,0.5662450850088692
20220518,262598,0.38822366603652947,0.3570651203963775,0.5037718372599522,0.07867870439429106,0.3235342173595588,0.6412489729983917,0.3649456600646471,0.1384903690330661,0.38518315695403094,0.5619618426262587,0.6867808363313594,0.6068504113609832,0.5124330663961736,0.5090478230978995,0.7833120207627842,0.4508510299455428,0.5750631570403162,0.28716213529820145,0.7300705463603386,0.5370546390870286
20220517,262044,0.3762927774444822,0.34037818807537934,0.48669021999326945,0.08246359966291975,0.3444068205259665,0.6461688319759848,0.3651274291604809,0.144214683595141,0.3799185350092149,0.5712770241857075,0.7042620063077325,0.6404392613526151,0.509623072607704,0.5167812407950886,0.7800391783699927,0.4896002952976388,0.5681512865699243,0.30552298211965667,0.7339072147979316,0.5186190280094651
20220516,259658,0.39231690948904063,0.3516534224999117,0.5382877953065048,0.09043620600641442,0.43236818918583353,0.6898989543307312,0.39122869821053785,0.16056850212358964,0.394707207787951,0.5816266159633625,0.7107320326735262,0.6414570059805972,0.550722375494191,0.5421189522366227,0.7804046181224125,0.5278677800805414,0.6199762558285193,0.3228193411116136,0.7285846040634133,0.5670452406450526
20220513,260424,0.3817732439874644,0.37211853127531325,0.5350480732104543,0.08709783821753528,0.4301528784813198,0.7077595830395005,0.3927372307685343,0.14759240960893982,0.4125562211909559,0.5471680577501865,0.6992217804875187,0.6216449020362442,0.5305658393488142,0.5291605436381773,0.7625022273662105,0.5232450060620131,0.6116093194442473,0.3288055459796819,0.7173190887645821,0.5504648553153721
20220512,255008,0.40292700548571503,0.3916101645512886,0.567626423157622,0.09566173582914231,0.5002290576555621,0.7445727097838901,0.39264869548659465,0.18419610009758602,0.45223484134831615,0.6454715586957072,0.7329592846226753,0.6320120956530437,0.5779042490983943,0.536437393435259,0.834355863008853,0.5597972268184763,0.6946368571281052,0.33278517740901714,0.7338971320079953,0.6284501260500672
20220511,259227,0.3577392514837183,0.34103356294654374,0.5202759462717594,0.08669838148175316,0.4875456384620267,0.6886558007110697,0.36006199880843115,0.13877473489763248,0.38764138068633347,0.6061429829275613,0.6720226367569597,0.6411126050921089,0.5228651125096337,0.5099829955524252,0.7862849958217344,0.484141219866401,0.6489312605893531,0.28708390106810144,0.6998418641523624,0.5014204033602065
20220510,259656,0.3654757133993709,0.3669205254345407,0.617562263496005,0.09505551536607679,0.4644397341292992,0.6526313978677569,0.3503318832641038,0.14859146582520744,0.37660040558410723,0.5749497108953756,0.7168908686182331,0.6389474333156245,0.5273791047378382,0.512202683777173,0.7764151934089869,0.4810072657863478,0.6380913847541476,0.294841249823928,0.4091710409151552,0.5340361321696769
20220509,261081,0.3409243452258739,0.3304968911931274,0.5296680184630054,0.10140648863733556,0.45949207517879564,0.6273304123982282,0.34010054880858787,0.1383835124459718,0.39179758739604154,0.5921981919558839,0.6825998937263047,0.6345230686849183,0.5341563437856813,0.5174733076754773,0.7486967601801051,0.4904940738183219,0.6184698017331935,0.2914294090051125,0.39472456890965435,0.5262188838348703
20220506,264451,0.3071459948588866,0.29395788285768765,0.4914519781083144,0.09413282454206248,0.4079017120547981,0.5964354627112876,0.32075346923971704,0.13832280036317535,0.3703167706556123,0.5421754417987157,0.6458718445339606,0.6257382150971385,0.4831878681227766,0.4850219217524071,0.731352643892053,0.42491471154801963,0.5717108216789588,0.2719615331011669,0.3757151477069345,0.4671241191085924
20220504,267757,0.33274315513455255,0.32170600421029105,0.4880601535573168,0.08690017862755003,0.37291399177381823,0.6102484200716112,0.31540787608705245,0.1253822330743668,0.3993873710444329,0.5091847529490106,0.6278528652883524,0.051993129116480435,0.4830449661217433,0.4872249607219953,0.7591395150782805,0.41947344457516533,0.5810145862453415,0.27725190457051674,0.370138417307347,0.48402115168050885
20220503,268046,0.36777198382056087,0.3470493294790593,0.506058329223984,0.08220102615914535,0.38610537076796536,0.6129693254952819,0.3086155902039195,0.13413703531143284,0.38716591088149044,0.5151319232153937,0.6278984430948418,0.05319087529365121,0.4859817546924974,0.48916034965492516,0.7322543940038606,0.42021795255318817,0.6018292991558447,0.27849432117944706,0.3564376994674441,0.5102019969489406
20220502,268745,0.3571651841758212,0.32537820123894456,0.5051278850427612,0.07804311430246899,0.3314654436418367,0.588353502187235,0.3001343254540437,0.13819780243360413,0.41270049908796613,0.47249935013191946,0.5712366539480862,0.054548972723189815,0.4733570346128455,0.4610334020478638,0.7291929479579704,0.394867431751581,0.5875654552866776,0.2623168590872753,0.34666164797027366,0.5495557175312733
20220429,269505,0.3457112269107385,0.3038371427201816,0.4957136910966373,0.07867991420999862,0.34049095015412023,0.5823026800094548,0.29135832551304297,0.11833407458019263,0.4061071842001114,0.4372528090947976,0.5587825336461276,0.05722762872093476,0.4637855824917003,0.45147607205567464,0.6979802584585084,0.4353162433193305,0.5979605964993839,0.27518495128229736,0.34171701608403493,0.5654639786422195
20220428,266749,0.36031951190486344,0.34156921530863094,0.515260189805377,0.08892764699464992,0.40122286655634953,0.6411226832156429,0.304543951689102,0.1411510507834517,0.46236992728969617,0.4548533049487591,0.5995665464622881,0.057530062095581924,0.4942824244263051,0.46935001960526523,0.7390568745595296,0.44374837554713875,0.660156720412951,0.28704682441979057,0.3469708996579757,0.5999636688736896
20220427,263906,0.35067083575238867,0.35089570296206585,0.5008929637349813,0.09310495635208263,0.4930018636706972,0.6717016472996207,0.3127666596277061,0.16248678165813213,0.482810100318092,0.47041147995958243,0.6411950765066372,0.05738187434002928,0.5438111973552846,0.4703447119611358,0.7520029031862008,0.47455927991424063,0.6835728905953891,0.30634544704764377,0.342554297539182,0.5923242401714703
20220426,266831,0.3345614451262646,0.3419715006560802,0.5068728588811215,0.09123885520119782,0.4544761376711439,0.6152460094930068,0.2987159472170803,0.14312681643169212,0.45064293194123506,0.46704838175591656,0.5941288390804651,0.05193177757481898,0.5605599885293784,0.46911073448995133,0.7409127463044476,0.4560482550809992,0.6496387891808,0.3067411359983123,0.34624091743405006,0.6139819717716368
20220425,265713,0.3297812604998813,0.31853661474066874,0.4824585342606802,0.09090829366658845,0.46074072164323976,0.640246439842731,0.2818900037456903,0.16161490056576922,0.44059627191593154,0.5142972220607929,0.5952938835461983,0.04930332470129292,0.5744724975804545,0.4555501586489855,0.7484630876593179,0.44531640494473135,0.6269707701646869,0.2948894113896363,0.3475061809963793,0.6320420161260967
20220422,270471,0.29615743253643334,0.25690338172525995,0.4481753410849554,0.07764388009942622,0.4402230235462472,0.5588470617336445,0.24968505859993273,0.12156965361248351,0.38841710421699216,0.44918107977147925,0.4514198047076392,0.02984742181483921,0.5013007579712501,0.41081974493295836,0.627221833270901,0.3781412106095676,0.5463142421004743,0.2493835454259009,0.3109254458053736,0.5243941586704692
20220421,272821,0.31397290889819307,0.25434037099729223,0.4502341981236748,0.07332067227536879,0.38936602139388965,0.5514668158614207,0.25045364667211767,0.09154953030411783,0.3970897703497194,0.399022822270499,0.4005066873193208,0.030960835058708364,0.49426376386974336,0.39680388369521313,0.7072677975925512,0.36194935748393164,0.4796207404956019,0.24300472662839068,0.3085886297792052,0.5178886819124124
20220420,271869,0.3326216847956831,0.26601664934424196,0.4732004687580975,0.06422612040941936,0.38763137608875553,0.5312384352094037,0.2370402297612627,0.09551188923014653,0.4087252435434028,0.38692269892754183,0.39814101201784813,0.03646380369541016,0.4779499038959696,0.389101667295651,0.701732402814869,0.3450289456457327,0.48897140872190303,0.23755093259326598,0.30494482233066345,0.5535925852522849
20220419,271889,0.37011834616646433,0.2804861540692878,0.49208959553934517,0.06486659660823649,0.3841925823460772,0.546926904043417,0.24590319142457462,0.1182914100848127,0.4294146747265837,0.42376532498099695,0.3867374781555164,0.036988841151521734,0.5274890204095932,0.39514273087010376,0.7372630261958679,0.4012779630901171,0.510660033098125,0.26631608411462926,0.3394699628865314,0.5606798631959484
20220418,269321,0.38456341211969836,0.32685499455824707,0.5275547761292927,0.07044467501349902,0.3836647477540591,0.5765842660632066,0.2690670619297023,0.1390953191695894,0.4178660189774581,0.44110550005648386,0.43966031122175586,0.045418455377456785,0.5407412413541828,0.4237222621504405,0.8026883975302861,0.4262484299859006,0.5055221995971464,0.2800106120431576,0.3407367771334221,0.5831766815946846
20220415,269606,0.3739906371018409,0.32234744295650986,0.5150059256884407,0.0690001514919529,0.38400280465721437,0.5655749344243253,0.26564234846597723,0.13378770291516462,0.4219919986192986,0.4070634429418589,0.4851262528812521,0.04631816248286286,0.5407920227012546,0.4091968344096403,0.8142591677804265,0.4425912490506583,0.5071457844144884,0.2842164668388508,0.3387557718240277,0.5987393664013387
20220414,271671,0.34672100521918514,0.33328641156314487,0.4953909494201718,0.06815517009162961,0.3003794823599084,0.5604007233147255,0.26799164518139973,0.10981973710649595,0.3848974957066713,0.3773256511559502,0.4804387219405668,0.04371191737673058,0.4944988987317054,0.39527220824472364,0.7582301369148612,0.4319746337722117,0.48056002873489256,0.2537143620006639,0.31507256027808317,0.5864556740559812
20220413,271649,0.31390993003229295,0.31434543008164106,0.48247442503644233,0.06953363514643249,0.30806922431688966,0.5503269741308467,0.2639937230436683,0.12817018349429699,0.37379608620210725,0.40443742980428676,0.47825395942094673,0.03937844776816565,0.5038440035058502,0.39245618559298723,0.7589027307960048,0.4283497245340493,0.48352902662302477,0.23925549710777616,0.31959641907307956,0.5520628598520023
20220412,266676,0.3044374968518637,0.34128704075904226,0.4784495233654167,0.07401461169827409,0.3383177741885368,0.6180858170571546,0.26120177620371654,0.17080500104568208,0.3915549558505578,0.43118124725567153,0.48773019711626997,0.03758855935603164,0.5261386813123563,0.3964252294490157,0.8162218274915036,0.4425472814511122,0.49645496875283324,0.2480049354504803,0.32383571433299774,0.5821368452294005
20220411,269310,0.28948008056854024,0.28261863876841975,0.40591685379141484,0.07264195305549012,0.2779476943130734,0.5565999906279431,0.2505165035541841,0.16104734656943664,0.36127498433019234,0.3780376860743111,0.4519390645959753,0.029946453017588665,0.45887417077629,0.35771055818399133,0.7832550618720606,0.4087136012270396,0.45023113454649977,0.21866296533928187,0.29930178848256683,0.5104077130036346
20220408,270039,0.2828280612102583,0.28456951872138814,0.39983975142672556,0.07607907088505775,0.3281197103591529,0.558967009920674,0.24314109364451209,0.1675036209286478,0.3470200331243527,0.3394340278482173,0.46133302767978934,0.030287146650492175,0.4335304552398671,0.34296604705843936,0.7339323749365148,0.38980075919127866,0.4251378225037499,0.2139974251609097,0.2866858798669082,0.46255984496643343
20220407,269586,0.28196848732968127,0.27235926816885714,0.3696724274821226,0.07546113164345239,0.3286080564316065,0.6071054319604476,0.25612214283289425,0.16835358161426117,0.3447612454882123,0.2927816477341234,0.49722518768402413,0.032972746270624576,0.41937092715945457,0.3201098973509665,0.7895209365642624,0.42966638586000117,0.37862676136707196,0.2264206517827787,0.27903119347688776,0.36829421572562593
20220406,273503,0.24058111713783337,0.21493335356910004,0.32724765079537543,0.07419797855704732,0.2781035825087468,0.5430707857107913,0.22545484320842768,0.16852319208917943,0.30509690523757804,0.2996791523237574,0.4535146784905981,0.026962356233463908,0.39045647681714235,0.27693058984746977,0.7492842008524117,0.4103142973373368,0.35110718865011625,0.1336575178322471,0.24992685396508918,0.26302688464769775
20220405,275920,0.22324242771909408,0.2537142400433483,0.3531789364897533,0.07652709375508429,0.2920224583946287,0.5154151280705959,0.24969917584375667,0.1873848560573088,0.3326671457540924,0.3098573091707417,0.4626635361877405,0.028692968084374493,0.416338493473533,0.29716818329743633,0.7483333942488632,0.43671744479010255,0.372377785245011,0.14685534166888936,0.26255116167501713,0.2845580137797663
20220404,275790,0.20403032014410072,0.24847363585275284,0.33321560019987806,0.06859532660725834,0.28320650682997917,0.5280063867140532,0.23147808910809864,0.18760640329476264,0.32673057248397597,0.31970831326499094,0.46360614644041975,0.03462988373898418,0.4184780973685578,0.29165045718938687,0.7247801645082548,0.4664784209131583,0.37788979476563167,0.14338887047682747,0.25499513166460097,0.2850630757283059
20220401,273985,0.21684299436277987,0.27111992221538506,0.35173289588303125,0.07346077411366905,0.24452833862081835,0.5171922252163572,0.2380826187947339,0.24582694356248402,0.32764412561771117,0.3185015484766067,0.5122903724930277,0.03470498226708102,0.4554285183373201,0.31712962651013077,0.7537719618923535,0.4394566112207092,0.4064787609145828,0.14702644336881365,0.26135816079606555,0.2884439748743657
20220331,275765,0.23661222235310198,0.28548672064276226,0.3355006483126244,0.06584952433352817,0.2293819354991573,0.5086037568898258,0.24625896989439067,0.2411908041141002,0.30497136426833893,0.32212318965816356,0.49964063905936795,0.04293585915006262,0.43342664008927767,0.3072378715610148,0.7517391658515653,0.3934144912659916,0.39344538077186963,0.14036197876566614,0.24079554027947625,0.22666396013710077
20220330,274674,0.23472137273295735,0.2654007700357712,0.36588526086354434,0.06419165006437291,0.19249163570017647,0.4901190903584798,0.2359458256737217,0.28783656040643857,0.27159050815939056,0.30243729165974886,0.5054080356628075,0.03464062058194403,0.4196553815629771,0.29539811465889854,0.6878534931022082,0.3639458892827687,0.3964617112164548,0.13014762702124305,0.22807850655152484,0.2177155207567556
20220329,274107,0.26727489670558446,0.29547422104206555,0.43686547228516925,0.06543394326720617,0.2500756163052902,0.4964538012696331,0.26378814761293623,0.3279761244268746,0.31186251607441795,0.3147523790845983,0.5445393652925921,0.03821373612096601,0.44717478821940726,0.3421615585208123,0.74109278469268,0.37760484286603124,0.44605798168217325,0.16681953857866716,0.24473914552660925,0.2922142265164789
20220328,272956,0.3041481171827667,0.3108992590344364,0.4213890784982146,0.06571674186838014,0.27475105625066654,0.5002884499321554,0.271560369223655,0.32761005105100094,0.3242975446189156,0.33623930846629224,0.5369586346527666,0.03629744825322051,0.44516316377218,0.36162896292169966,0.7449751267947133,0.39140839452156473,0.46407571749276255,0.17659158402354858,0.24492426379085996,0.3202413172529788
20220325,272998,0.2874122404204271,0.2565989677126139,0.3711448512674731,0.06266624845905269,0.24261012127053094,0.4778873412636848,0.25053049826748297,0.28638535602006954,0.2956416281906582,0.3189069285104904,0.519115435392631,0.04006314776590547,0.399329320161641,0.3615238822250081,0.7482982989780818,0.37300734878503694,0.44370900426142623,0.1706187146969581,0.2514898057892372,0.2872524334839466
20220324,272966,0.3308061727316898,0.2617046195521284,0.41511814554047577,0.06566519955494513,0.23397628434226192,0.4730430674267079,0.2585074246486836,0.28232533695091266,0.3002490007299261,0.33298908875243316,0.5251985386792857,0.039109613074473415,0.41764914695506206,0.3669281942002317,0.7672082755497607,0.42655510190997536,0.45608272115139226,0.17247382299642178,0.2615926022582937,0.3594277530073593
20220323,273505,0.33797906646311815,0.24010527934408543,0.4060685148391372,0.0674732913620564,0.20519448530171358,0.4532331880160263,0.26186583528736174,0.3276720171183354,0.31345404450735903,0.3130547932271117,0.5141377881088949,0.03787915726588684,0.40777388469881704,0.36611759977181724,0.7662831251320485,0.38737776786839384,0.4666172621441895,0.17199411352417826,0.2589485307405621,0.3564774970261504
20220322,271000,0.3472635652238012,0.2722054984837414,0.3948849135719745,0.07344540454968843,0.26758431192359566,0.4922089007055166,0.26490349594100837,0.37143178143513644,0.34626189622820425,0.370043508503727,0.5389824493500943,0.04288330015460409,0.44666454002404454,0.39550736488960825,0.8257394997511212,0.41873102221233505,0.4953341519568424,0.19671484014297358,0.2710224531686234,0.39033675463533957
